user_id,tweet_id,is_bot,Minimal Prompt Response,Full-Feature Prompt Response
1214165759582068736,1587112060185370625,True,"כן
",Error: Quota exceeded after retries
1157871227857506304,1582433455207419907,False,Error: Quota exceeded after retries,"כן
"
1583892697311772672,1587550166373892097,True,"כן
","כן
"
1157871227857506304,1564266180516397057,False,"כן
","לא
"
1226506636547616769,1586936867190181888,True,"כן
",Error: Quota exceeded after retries
1181115702645837825,1587517924956422144,False,Error: Quota exceeded after retries,"כן
"
1583911756220354564,1587484100415234048,True,"כן
","כן
"
1302953277374464001,1564517436774285312,False,"כן
","לא
"
14628294,1555191824075169792,True,"לא
",Error: Quota exceeded after retries
1459446403453919232,1572298015775559681,False,Error: Quota exceeded after retries,"כן
"
1584163229848154112,1587429903250518016,True,"כן
","כן
"
1357319249002450956,1559506455295918086,False,"כן
","כן
"
1214165759582068736,1582422692321710082,True,"לא
",Error: Quota exceeded after retries
90212240,1562787021008949248,False,Error: Quota exceeded after retries,"כן
"
1584426354379931648,1587540894579798017,True,"כן
","כן
"
1181115702645837825,1588917590315143170,False,"לא
","כן
"
14628294,1571815438052384770,True,"לא
","לא
"
1157871227857506304,1559197230237720577,False,Error: Quota exceeded after retries,"כן
"
1584123541401718784,1587491177284087808,True,"כן
","כן
"
1181115702645837825,1586675240742146048,False,"כן
","כן
"
1584139067414876161,1587449419888152576,True,"לא
",Error: Quota exceeded after retries
1357319249002450956,1556249068472598528,False,Error: Quota exceeded after retries,"כן
"
1583914219845877760,1587489859668561920,True,"כן
","כן
"
934133371160158209,1555443009956741122,False,"כן
","כן
"
1214165759582068736,1572674492534591488,True,"כן
","לא
"
29256831,1557274110375362561,False,"כן
","כן
"
1584327926551412736,1587498263099232256,True,"כן
","כן
"
1181115702645837825,1581307154484539392,False,"לא
","לא
"
1583912916331339776,1587478652572225536,True,"לא
","כן
"
29256831,1554715912430837766,False,"כן
","כן
"
1583926286371938304,1587480233002688512,True,"לא
",Error: Quota exceeded after retries
179379745,1565160413943177220,False,Error: Quota exceeded after retries,"כן
"
1583908568960757761,1587488862422515713,True,"כן
","כן
"
29256831,1579817093217734657,False,"כן
","לא
"
1583913226819207168,1587517970237964288,True,"לא
","כן
"
1220225130787491840,1558134422741950464,False,"לא
","לא
"
14628294,1582254208065363969,True,"לא
","לא
"
1181115702645837825,1574360893433024512,False,"כן
","כן
"
1584143278785847297,1587428673832960000,True,Error: Quota exceeded after retries,"כן
"
29256831,1561686741630812163,False,"כן
","כן
"
1214165759582068736,1561698575972712451,True,"כן
","כן
"
29256831,1569064255168851968,False,"כן
","כן
"
1259693465035780096,1567574931512217601,True,Error: Quota exceeded after retries,"לא
"
1181115702645837825,1577075706626215936,False,"כן
","כן
"
14628294,1562324430147166208,True,"לא
","לא
"
1459446403453919232,1571054523720028160,False,"כן
",Error: Quota exceeded after retries
14628294,1582304538325045248,True,Error: Quota exceeded after retries,"לא
"
870525872595496960,1587009810515492868,False,"לא
","לא
"
1584160679896154112,1587486694856568832,True,"לא
","כן
"
29256831,1568227063894802433,False,"לא
",Error: Quota exceeded after retries
1583916331648184320,1587490106624991232,True,Error: Quota exceeded after retries,"כן
"
1390213170468474885,1566506729562669061,False,"לא
","לא
"
1584179308720844801,1587439993722503168,True,"כן
","כן
"
1424382549191708681,1580147741828993024,False,"כן
",Error: Quota exceeded after retries
1583892448480178176,1587487383452192768,True,Error: Quota exceeded after retries,"כן
"
1181115702645837825,1582098717649170432,False,"כן
","כן
"
1583916331648184320,1587437540251824129,True,"כן
","כן
"
179379745,1566554353762279430,False,"כן
",Error: Quota exceeded after retries
1584350719246831616,1587442283481137154,True,Error: Quota exceeded after retries,"לא
"
29256831,1572343823732445184,False,"כן
","לא
"
1259693465035780096,1556598566558351367,True,"לא
","לא
"
179379745,1559616883069968384,False,"כן
",Error: Quota exceeded after retries
1214165759582068736,1575467269039312898,True,"כן
","כן
"
29256831,1573929318878654464,False,"לא
","לא
"
1584294246240374784,1587451659948412928,True,"לא
","כן
"
179379745,1565038728644550656,False,"כן
","כן
"
1583912916331339776,1587455863672840192,True,"לא
","כן
"
1357319249002450956,1559387143188905984,False,"לא
","לא
"
1584449597388115968,1587461777377271808,True,"לא
","כן
"
1017001795913175040,1583134395405172740,False,Error: Quota exceeded after retries,"לא
"
1259693465035780096,1580107354124656641,True,"לא
","לא
"
2628049596,1588806267539451904,False,"לא
","לא
"
1259693465035780096,1571950332426571777,True,"לא
",Error: Quota exceeded after retries
90212240,1554810304030298114,False,Error: Quota exceeded after retries,"לא
"
65114706,1588405108592648194,True,"כן
","לא
"
29256831,1572303509059665920,False,"כן
","כן
"
1583897613967187968,1587532385255424000,True,"כן
","כן
"
4536850696,1559467468091006976,False,"לא
","לא
"
1303691749987155968,1564033162187005952,True,"כן
","כן
"
739508825976377345,1556873342371733504,False,"כן
","לא
"
1584421556851466242,1587453117561307136,True,"לא
",Error: Quota exceeded after retries
1459446403453919232,1569579635800694787,False,"כן
","כן
"
1583908205196812288,1587455234153979904,True,"לא
","כן
"
3107327765,1567709158350245892,False,"לא
","לא
"
1214165759582068736,1579930968777199616,True,"כן
","לא
"
29256831,1564737017866383361,False,"כן
","כן
"
1259693465035780096,1581590623454253056,True,Error: Quota exceeded after retries,"לא
"
29256831,1569316874684612608,False,"לא
","כן
"
1583908568960757761,1587436488005820416,True,"כן
","כן
"
1535734767693533185,1569970287092944896,False,"לא
",Error: Quota exceeded after retries
1584252834652258305,1587440357158973440,True,"לא
","כן
"
29256831,1589922228275408896,False,"כן
","לא
"
1583892448480178176,1587550040217616384,True,"כן
","כן
"
1500311548501401600,1556296335262945281,False,Error: Quota exceeded after retries,Error: Quota exceeded after retries
14628294,1563447989695553538,True,"כן
","לא
"
29256831,1558333400913674241,False,"כן
","כן
"
1583913226819207168,1587536331214757888,True,"לא
","כן
"
934133371160158209,1554862113323106304,False,"כן
","כן
"
1392373906288398337,1569618116170207232,True,Error: Quota exceeded after retries,"כן
"
748207163533828102,1572491926070329344,False,"לא
","לא
"
65114706,1573223872186519553,True,"לא
","לא
"
29256831,1567927396199968768,False,"כן
",Error: Quota exceeded after retries
1584421556851466242,1587460863275171841,True,Error: Quota exceeded after retries,"כן
"
1390213170468474885,1581199177928757248,False,"כן
","לא
"
1359977891501637635,1583100012736962560,True,"לא
","לא
"
90212240,1583022084040511489,False,"כן
",Error: Quota exceeded after retries
1214165759582068736,1582428821340377088,True,Error: Quota exceeded after retries,"כן
"
1269233830256394247,1587477516498919430,False,"כן
","לא
"
1259693465035780096,1570007716487364610,True,"כן
","כן
"
331332556,1578921902906953728,False,"כן
",Error: Quota exceeded after retries
1583904863439638528,1587472057058484224,True,"כן
","כן
"
1197229185338658817,1561453204994498562,False,"לא
","לא
"
1584181685012541441,1587458323854479363,True,"כן
","כן
"
1510339878457851908,1582183997496766466,False,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1584123541401718784,1587480323595517952,True,"לא
","כן
"
1394407618941235200,1560877560652877824,False,"כן
","כן
"
14628294,1569704050664546304,True,"לא
","לא
"
1408843451739914242,1571240112356196353,False,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1584464221299183616,1587462153094643713,True,"כן
","כן
"
29256831,1556709430577733633,False,"לא
","לא
"
1584461842260234241,1587444443086405632,True,"כן
","כן
"
29256831,1587770880557338625,False,"כן
","כן
"
1583894549386039296,1587499101905514496,True,"לא
","כן
"
3165081402,1589262348430487555,False,"כן
","לא
"
1583917549573791744,1587447901872979970,True,"לא
","כן
"
331332556,1581843525347704833,False,Error: Quota exceeded after retries,"לא
"
1214165759582068736,1588262272324947968,True,"לא
","לא
"
29256831,1556896259507736576,False,"כן
","כן
"
1583893901643231233,1587522724208918528,True,"כן
","כן
"
1181115702645837825,1582461054990548992,False,"כן
","כן
"
1584461942303125505,1587435281384280064,True,"כן
","כן
"
1181115702645837825,1572677615529369601,False,"כן
","כן
"
1583904064903217152,1587559636751724544,True,"כן
",Error: Quota exceeded after retries
934133371160158209,1556543542453047297,False,"לא
","לא
"
1583899435175739392,1587462852377313281,True,"כן
","כן
"
1302953277374464001,1587051875261636609,False,"כן
","לא
"
1584198027195351044,1587440195078541312,True,"לא
",Error: Quota exceeded after retries
29256831,1569910382470512640,False,"כן
","כן
"
1226506636547616769,1587482837615316992,True,"לא
","לא
"
1357319249002450956,1589275403054551041,False,"כן
","כן
"
1583916331648184320,1587537498682499072,True,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1197229185338658817,1588541076138139649,False,"לא
","לא
"
65114706,1570772408747065350,True,"לא
","לא
"
2550340435,1563596686089494529,False,"לא
","לא
"
1584143728192548864,1587457636660031488,True,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1181115702645837825,1581308110177595395,False,"כן
","כן
"
1583911039451598848,1587478312942596096,True,"כן
","כן
"
394932902,1588904395261247488,False,"כן
","כן
"
1583925669897330689,1587490956286169088,True,Error: Quota exceeded after retries,Error: Quota exceeded after retries
932669106586902529,1582607777255817216,False,"כן
","לא
"
1303691749987155968,1563674986736394241,True,"כן
","כן
"
1197229185338658817,1580262566768824320,False,"כן
","לא
"
1583910181133422592,1587561153433022465,True,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1277254841312727041,1586734117353316353,False,"לא
","לא
"
1226506636547616769,1587739426523955200,True,"כן
","כן
"
1017001795913175040,1580500930365046784,False,"כן
","לא
"
1583904863439638528,1587500421282603008,True,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1273694559336194049,1587082497434730499,False,"כן
","לא
"
1583904863439638528,1587516001259700225,True,"לא
","כן
"
3252427734,1580640111792099328,False,"לא
","לא
"
1584461942303125505,1587454079881445376,True,Error: Quota exceeded after retries,"כן
"
1181115702645837825,1580546019321729025,False,"כן
","כן
"
1583904863439638528,1587483010642849792,True,"כן
","כן
"
90212240,1566426382405599235,False,"כן
",Error: Quota exceeded after retries
1214165759582068736,1559509864581308416,True,Error: Quota exceeded after retries,"לא
"
1277254841312727041,1561859424398049280,False,"לא
","לא
"
2340927026,1556960649187659780,True,"לא
","לא
"
1444961790996189184,1571957027060224000,False,"לא
",Error: Quota exceeded after retries
1583926286371938304,1587548842706145280,True,Error: Quota exceeded after retries,"כן
"
1444961790996189184,1588288631416184832,False,"כן
","לא
"
1259693465035780096,1569598803895848965,True,"כן
","כן
"
1461315962603454464,1563579930092642304,False,"לא
",Error: Quota exceeded after retries
1214165759582068736,1561832113401659392,True,Error: Quota exceeded after retries,"לא
"
1277254841312727041,1571029254506414081,False,"לא
","לא
"
1583911039451598848,1587501788982177794,True,"לא
","כן
"
1181115702645837825,1588110751465721857,False,"לא
",Error: Quota exceeded after retries
1259693465035780096,1582636810391683072,True,Error: Quota exceeded after retries,"לא
"
934133371160158209,1587735290705223680,False,"כן
","כן
"
1584295650258485248,1587451708271374338,True,"כן
","כן
"
29256831,1569078569711841280,False,"לא
",Error: Quota exceeded after retries
1583909435985907712,1587545055367114752,True,"כן
","כן
"
927450880642899968,1588137190034481155,False,"לא
","כן
"
65114706,1587121924446076936,True,"כן
","לא
"
331332556,1564741628316864517,False,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1259693465035780096,1588490244361707522,True,"לא
","כן
"
1203732520736612355,1569304536430559233,False,"כן
","לא
"
1226506636547616769,1554749010447048705,True,"כן
","כן
"
4536850696,1582622157171220482,False,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1583913808736620544,1587437285242331137,True,"לא
","לא
"
1459446403453919232,1570697172336906240,False,"כן
","כן
"
1583905784173592576,1587455178378125312,True,"כן
","כן
"
1157871227857506304,1562654678864736256,False,Error: Quota exceeded after retries,"כן
"
1226506636547616769,1588470482952925188,True,"כן
","כן
"
1273694559336194049,1557587086206980096,False,"לא
","לא
"
1583913226819207168,1587502406396301313,True,"כן
","כן
"
1534504488450523138,1582936856856961024,False,"לא
","לא
"
1583904258876850176,1587488481248301059,True,"לא
","כן
"
15064230,1570309529409134593,False,"כן
","לא
"
1583923961444061185,1587496820472627200,True,"לא
","כן
"
29256831,1576788474111221760,False,Error: Quota exceeded after retries,"כן
"
1583925795306602496,1587520265520414720,True,"כן
","כן
"
15064230,1583042628114784256,False,"לא
","לא
"
1259693465035780096,1572686438264877056,True,"לא
",Error: Quota exceeded after retries
1394407618941235200,1575238987844882442,False,Error: Quota exceeded after retries,"כן
"
1214165759582068736,1562122597147574272,True,"לא
","לא
"
331332556,1557782975776956421,False,"לא
","לא
"
14628294,1589223762075193344,True,"לא
","לא
"
1284069423125536768,1564509906966806529,False,Error: Quota exceeded after retries,"לא
"
65114706,1576121518735896578,True,"לא
","לא
"
1461315962603454464,1583879517629984776,False,"לא
","לא
"
1214165759582068736,1562686322828926977,True,"לא
","לא
"
1375540105943863302,1575747097206349825,False,"כן
","כן
"
1584223802980204544,1587458486262108162,True,"כן
","כן
"
1181115702645837825,1589008132180971520,False,"כן
","כן
"
1584253804882513920,1587430866958942208,True,"לא
",Error: Quota exceeded after retries
29256831,1579889181458694144,False,"כן
","כן
"
1584383542351392769,1587433482950565888,True,"כן
","כן
"
331332556,1559952272821522434,False,"כן
","כן
"
14628294,1567052082443689987,True,"לא
","לא
"
1467213474619133962,1564218515703341056,False,"כן
","לא
"
1303691749987155968,1570157433456316418,True,"כן
","כן
"
179379745,1565737938406850563,False,"כן
","כן
"
1583924667550945280,1587456899846283265,True,"כן
","כן
"
2229675445,1555505816001806336,False,"כן
","לא
"
1584307973261651969,1587432371443224583,True,"לא
",Error: Quota exceeded after retries
179379745,1564215836210073600,False,Error: Quota exceeded after retries,"כן
"
1583902346672676864,1587559377069699073,True,"לא
","כן
"
1390213170468474885,1587485690207535104,False,"לא
","לא
"
1583904863439638528,1587455082332704773,True,"לא
","כן
"
1357319249002450956,1555782972497973248,False,"כן
","כן
"
1583897613967187968,1587523055722455040,True,Error: Quota exceeded after retries,"כן
"
1277254841312727041,1573775561389899777,False,"לא
","לא
"
1583908568960757761,1587516504504836096,True,"כן
","כן
"
331332556,1561709326766596097,False,"לא
",Error: Quota exceeded after retries
1214165759582068736,1580160586964668417,True,"כן
","כן
"
1390213170468474885,1576084695707631616,False,"לא
","לא
"
14628294,1572625011680100355,True,"לא
","לא
"
1500311548501401600,1562854261729374208,False,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1584441871304359936,1587443704838529025,True,"לא
","כן
"
1357319249002450956,1559424098803097602,False,"כן
","כן
"
1583894549386039296,1587435669281857536,True,"כן
","כן
"
934133371160158209,1575406794255568897,False,"כן
","כן
"
1214165759582068736,1576999347300204546,True,"כן
","כן
"
3042299994,1566743769889783809,False,"לא
","לא
"
14628294,1562772394829180930,True,"כן
","לא
"
1410979696347652105,1565739653050912768,False,Error: Quota exceeded after retries,"לא
"
1583902346672676864,1587524144240787457,True,"כן
","כן
"
1181115702645837825,1587390727943819271,False,"כן
","כן
"
65114706,1562800997701156864,True,"לא
","לא
"
1390213170468474885,1588771859260063744,False,"לא
","לא
"
1259693465035780096,1572983667185668098,True,"כן
","לא
"
1424382549191708681,1581649561713401856,False,"כן
","לא
"
1583905784173592576,1587560221970337792,True,"לא
",Error: Quota exceeded after retries
1197229185338658817,1573928205781811205,False,"כן
","לא
"
1214165759582068736,1555271755140403208,True,"לא
","לא
"
986646252778639367,1559143241005649920,False,"לא
","לא
"
1583892448480178176,1587506588566183936,True,"כן
",Error: Quota exceeded after retries
1302953277374464001,1567529939703848962,False,"כן
","לא
"
1584144382189776896,1587457694385860608,True,"כן
","כן
"
1540887255774003200,1573728047563423745,False,"לא
","לא
"
1583911807265431553,1587446948922916866,True,Error: Quota exceeded after retries,Error: Quota exceeded after retries
1459446403453919232,1569580531670568961,False,"כן
","כן
"
1583897613967187968,1587514801353129984,True,"כן
","כן
"
29256831,1580497569398284289,False,"כן
","כן
"
1584414095595671552,1587469858584743936,True,"כן
","כן
"
1302953277374464001,1580260720012578818,False,"לא
","לא
"
1583923141986091008,1587504074802417668,True,"לא
","כן
"
934133371160158209,1587711246308179968,False,"כן
","כן
"
1583891623318261760,1587489952299786242,True,Error: Quota exceeded after retries,"לא
"
29256831,1574885756467761152,False,"כן
","לא
"
1214165759582068736,1571194776296333312,True,"לא
","לא
"
986646252778639367,1562535610480332801,False,"כן
",Error: Quota exceeded after retries
1583893901643231233,1587481644256006144,True,Error: Quota exceeded after retries,"כן
"
1157871227857506304,1580797307599351808,False,"כן
","כן
"
1583918605590491136,1587448037437079552,True,"לא
","כן
"
1357319249002450956,1559424189710635008,False,"כן
",Error: Quota exceeded after retries
1259693465035780096,1578754868818628608,True,"לא
",Error: Quota exceeded after retries
1467213474619133962,1569694830162505730,False,"כן
","לא
"
1583902346672676864,1587436037135007745,True,"כן
","כן
"
1540887255774003200,1566445149470822407,False,"לא
","לא
"
1583909435985907712,1587455405981982722,True,Error: Quota exceeded after retries,"כן
"
29256831,1572630690726051841,False,"כן
","לא
"
1259693465035780096,1587085640046444544,True,"כן
","כן
"
1238188138054537217,1579838172519084033,False,"לא
",Error: Quota exceeded after retries
